"","pval","test","pp"
"1279",0.06619,"arht",0.2785
"1280",0.06642,"arht",0.2795
"1281",0.0666600000000001,"arht",0.2805
"1282",0.06689,"arht",0.2815
"1283",0.06716,"arht",0.2825
"1284",0.06743,"arht",0.2835
"1285",0.06779,"arht",0.2845
"1286",0.06793,"arht",0.2855
"1287",0.0694900000000001,"arht",0.2865
"1288",0.07107,"arht",0.2875
"1289",0.0723200000000001,"arht",0.2885
"1290",0.07314,"arht",0.2895
"1291",0.07318,"arht",0.2905
"1292",0.07318,"arht",0.2915
"1293",0.07374,"arht",0.2925
"1294",0.07443,"arht",0.2935
"1295",0.07453,"arht",0.2945
"1296",0.07504,"arht",0.2955
"1297",0.07613,"arht",0.2965
"1298",0.07617,"arht",0.2975
"1299",0.07624,"arht",0.2985
"1300",0.07638,"arht",0.2995
"1301",0.07729,"arht",0.3005
"1302",0.07733,"arht",0.3015
"1303",0.0777,"arht",0.3025
"1304",0.07791,"arht",0.3035
"1305",0.0783700000000001,"arht",0.3045
"1306",0.0790999999999999,"arht",0.3055
"1307",0.07934,"arht",0.3065
"1308",0.08018,"arht",0.3075
"1309",0.0813,"arht",0.3085
"1310",0.08216,"arht",0.3095
"1311",0.08349,"arht",0.3105
"1312",0.08358,"arht",0.3115
"1313",0.0841,"arht",0.3125
"1314",0.08535,"arht",0.3135
"1315",0.08549,"arht",0.3145
"1316",0.08623,"arht",0.3155
"1317",0.08629,"arht",0.3165
"1318",0.08674,"arht",0.3175
"1319",0.087,"arht",0.3185
"1320",0.08719,"arht",0.3195
"1321",0.08721,"arht",0.3205
"1322",0.08744,"arht",0.3215
"1323",0.08884,"arht",0.3225
"1324",0.08947,"arht",0.3235
"1325",0.08957,"arht",0.3245
"1326",0.09011,"arht",0.3255
"1327",0.09043,"arht",0.3265
"1328",0.09095,"arht",0.3275
"1329",0.0909799999999999,"arht",0.3285
"1330",0.09105,"arht",0.3295
"1331",0.0914199999999999,"arht",0.3305
"1332",0.09151,"arht",0.3315
"1333",0.09162,"arht",0.3325
"1334",0.09195,"arht",0.3335
"1335",0.0924,"arht",0.3345
"1336",0.09295,"arht",0.3355
"1337",0.0954199999999999,"arht",0.3365
"1338",0.09717,"arht",0.3375
"1339",0.09723,"arht",0.3385
"1340",0.09761,"arht",0.3395
"1341",0.09823,"arht",0.3405
"1342",0.09837,"arht",0.3415
"1343",0.09863,"arht",0.3425
"1344",0.09894,"arht",0.3435
"1345",0.1001,"arht",0.3445
"1346",0.10076,"arht",0.3455
"1347",0.10094,"arht",0.3465
"1348",0.10196,"arht",0.3475
"1349",0.10216,"arht",0.3485
"1350",0.10293,"arht",0.3495
"1351",0.10321,"arht",0.3505
"1352",0.10449,"arht",0.3515
"1353",0.10496,"arht",0.3525
"1354",0.10558,"arht",0.3535
"1355",0.10574,"arht",0.3545
"1356",0.10589,"arht",0.3555
"1357",0.10602,"arht",0.3565
"1358",0.10739,"arht",0.3575
"1359",0.10861,"arht",0.3585
"1360",0.10959,"arht",0.3595
"1361",0.11078,"arht",0.3605
"1362",0.11137,"arht",0.3615
"1363",0.11138,"arht",0.3625
"1364",0.11173,"arht",0.3635
"1365",0.11218,"arht",0.3645
"1366",0.11429,"arht",0.3655
"1367",0.11439,"arht",0.3665
"1368",0.11546,"arht",0.3675
"1369",0.1184,"arht",0.3685
"1370",0.11943,"arht",0.3695
"1371",0.11967,"arht",0.3705
"1372",0.12011,"arht",0.3715
"1373",0.12038,"arht",0.3725
"1374",0.12051,"arht",0.3735
"1375",0.12146,"arht",0.3745
"1376",0.12168,"arht",0.3755
"1377",0.12212,"arht",0.3765
"1378",0.12221,"arht",0.3775
"1379",0.12245,"arht",0.3785
"1380",0.12319,"arht",0.3795
"1381",0.12484,"arht",0.3805
"1382",0.12493,"arht",0.3815
"1383",0.12511,"arht",0.3825
"1384",0.12514,"arht",0.3835
"1385",0.12604,"arht",0.3845
"1386",0.12624,"arht",0.3855
"1387",0.12681,"arht",0.3865
"1388",0.12777,"arht",0.3875
"1389",0.12791,"arht",0.3885
"1390",0.12844,"arht",0.3895
"1391",0.12853,"arht",0.3905
"1392",0.12909,"arht",0.3915
"1393",0.12933,"arht",0.3925
"1394",0.12985,"arht",0.3935
"1395",0.13053,"arht",0.3945
"1396",0.13054,"arht",0.3955
"1397",0.13069,"arht",0.3965
"1398",0.13081,"arht",0.3975
"1399",0.13084,"arht",0.3985
"1400",0.13231,"arht",0.3995
"1401",0.13233,"arht",0.4005
"1402",0.13237,"arht",0.4015
"1403",0.13276,"arht",0.4025
"1404",0.13295,"arht",0.4035
"1405",0.13319,"arht",0.4045
"1406",0.13411,"arht",0.4055
"1407",0.13477,"arht",0.4065
"1408",0.13503,"arht",0.4075
"1409",0.13506,"arht",0.4085
"1410",0.13603,"arht",0.4095
"1411",0.13758,"arht",0.4105
"1412",0.13817,"arht",0.4115
"1413",0.13918,"arht",0.4125
"1414",0.1394,"arht",0.4135
"1415",0.13945,"arht",0.4145
"1416",0.14112,"arht",0.4155
"1417",0.14157,"arht",0.4165
"1418",0.14207,"arht",0.4175
"1419",0.1422,"arht",0.4185
"1420",0.14315,"arht",0.4195
"1421",0.1444,"arht",0.4205
"1422",0.1453,"arht",0.4215
"1423",0.14541,"arht",0.4225
"1424",0.1463,"arht",0.4235
"1425",0.14683,"arht",0.4245
"1426",0.14727,"arht",0.4255
"1427",0.14794,"arht",0.4265
"1428",0.148,"arht",0.4275
"1429",0.1482,"arht",0.4285
"1430",0.14919,"arht",0.4295
"1431",0.15026,"arht",0.4305
"1432",0.15049,"arht",0.4315
"1433",0.15154,"arht",0.4325
"1434",0.15235,"arht",0.4335
"1435",0.15239,"arht",0.4345
"1436",0.15269,"arht",0.4355
"1437",0.15294,"arht",0.4365
"1438",0.15478,"arht",0.4375
"1439",0.15537,"arht",0.4385
"1440",0.15708,"arht",0.4395
"1441",0.158,"arht",0.4405
"1442",0.15825,"arht",0.4415
"1443",0.15963,"arht",0.4425
"1444",0.16028,"arht",0.4435
"1445",0.16029,"arht",0.4445
"1446",0.16036,"arht",0.4455
"1447",0.16106,"arht",0.4465
"1448",0.16168,"arht",0.4475
"1449",0.16206,"arht",0.4485
"1450",0.1625,"arht",0.4495
"1451",0.16559,"arht",0.4505
"1452",0.16695,"arht",0.4515
"1453",0.17021,"arht",0.4525
"1454",0.17022,"arht",0.4535
"1455",0.17345,"arht",0.4545
"1456",0.17424,"arht",0.4555
"1457",0.17522,"arht",0.4565
"1458",0.17575,"arht",0.4575
"1459",0.17607,"arht",0.4585
"1460",0.17691,"arht",0.4595
"1461",0.17699,"arht",0.4605
"1462",0.17743,"arht",0.4615
"1463",0.1792,"arht",0.4625
"1464",0.17985,"arht",0.4635
"1465",0.17998,"arht",0.4645
"1466",0.1818,"arht",0.4655
"1467",0.18461,"arht",0.4665
"1468",0.18576,"arht",0.4675
"1469",0.18615,"arht",0.4685
"1470",0.18623,"arht",0.4695
"1471",0.18701,"arht",0.4705
"1472",0.18705,"arht",0.4715
"1473",0.18729,"arht",0.4725
"1474",0.18824,"arht",0.4735
"1475",0.18849,"arht",0.4745
"1476",0.18854,"arht",0.4755
"1477",0.18902,"arht",0.4765
"1478",0.18941,"arht",0.4775
"1479",0.18947,"arht",0.4785
"1480",0.19008,"arht",0.4795
"1481",0.19149,"arht",0.4805
"1482",0.19174,"arht",0.4815
"1483",0.19247,"arht",0.4825
"1484",0.19377,"arht",0.4835
"1485",0.1946,"arht",0.4845
"1486",0.19537,"arht",0.4855
"1487",0.19674,"arht",0.4865
"1488",0.19749,"arht",0.4875
"1489",0.19786,"arht",0.4885
"1490",0.1993,"arht",0.4895
"1491",0.19991,"arht",0.4905
"1492",0.20077,"arht",0.4915
"1493",0.20214,"arht",0.4925
"1494",0.20324,"arht",0.4935
"1495",0.20366,"arht",0.4945
"1496",0.20537,"arht",0.4955
"1497",0.20559,"arht",0.4965
"1498",0.20587,"arht",0.4975
"1499",0.20606,"arht",0.4985
"1500",0.20636,"arht",0.4995
"1501",0.20801,"arht",0.5005
"1502",0.20809,"arht",0.5015
"1503",0.20919,"arht",0.5025
"1504",0.20921,"arht",0.5035
"1505",0.20962,"arht",0.5045
"1506",0.20978,"arht",0.5055
"1507",0.21026,"arht",0.5065
"1508",0.21195,"arht",0.5075
"1509",0.21311,"arht",0.5085
"1510",0.21315,"arht",0.5095
"1511",0.21342,"arht",0.5105
"1512",0.21435,"arht",0.5115
"1513",0.2169,"arht",0.5125
"1514",0.2188,"arht",0.5135
"1515",0.2207,"arht",0.5145
"1516",0.22128,"arht",0.5155
"1517",0.22165,"arht",0.5165
"1518",0.22219,"arht",0.5175
"1519",0.22355,"arht",0.5185
"1520",0.2247,"arht",0.5195
"1521",0.22708,"arht",0.5205
"1522",0.2286,"arht",0.5215
"1523",0.22865,"arht",0.5225
"1524",0.22956,"arht",0.5235
"1525",0.23081,"arht",0.5245
"1526",0.23175,"arht",0.5255
"1527",0.23728,"arht",0.5265
"1528",0.23744,"arht",0.5275
"1529",0.23928,"arht",0.5285
"1530",0.2393,"arht",0.5295
"1531",0.23959,"arht",0.5305
"1532",0.24,"arht",0.5315
"1533",0.24016,"arht",0.5325
"1534",0.24189,"arht",0.5335
"1535",0.24197,"arht",0.5345
"1536",0.24216,"arht",0.5355
"1537",0.24301,"arht",0.5365
"1538",0.24376,"arht",0.5375
"1539",0.24443,"arht",0.5385
"1540",0.24484,"arht",0.5395
"1541",0.246,"arht",0.5405
"1542",0.24745,"arht",0.5415
"1543",0.24921,"arht",0.5425
"1544",0.24943,"arht",0.5435
"1545",0.25385,"arht",0.5445
"1546",0.25396,"arht",0.5455
"1547",0.25574,"arht",0.5465
"1548",0.2566,"arht",0.5475
"1549",0.25693,"arht",0.5485
"1550",0.25729,"arht",0.5495
"1551",0.25737,"arht",0.5505
"1552",0.25754,"arht",0.5515
"1553",0.2591,"arht",0.5525
"1554",0.26014,"arht",0.5535
"1555",0.26162,"arht",0.5545
"1556",0.26212,"arht",0.5555
"1557",0.26412,"arht",0.5565
"1558",0.2659,"arht",0.5575
"1559",0.26634,"arht",0.5585
"1560",0.26819,"arht",0.5595
"1561",0.27106,"arht",0.5605
"1562",0.27361,"arht",0.5615
"1563",0.27383,"arht",0.5625
"1564",0.27452,"arht",0.5635
"1565",0.2755,"arht",0.5645
"1566",0.2755,"arht",0.5655
"1567",0.27772,"arht",0.5665
"1568",0.27837,"arht",0.5675
"1569",0.28088,"arht",0.5685
"1570",0.28185,"arht",0.5695
"1571",0.28305,"arht",0.5705
"1572",0.28469,"arht",0.5715
"1573",0.2853,"arht",0.5725
"1574",0.28824,"arht",0.5735
"1575",0.28908,"arht",0.5745
"1576",0.29084,"arht",0.5755
"1577",0.29315,"arht",0.5765
"1578",0.29492,"arht",0.5775
"1579",0.29697,"arht",0.5785
"1580",0.29732,"arht",0.5795
"1581",0.29797,"arht",0.5805
"1582",0.29896,"arht",0.5815
"1583",0.30099,"arht",0.5825
"1584",0.30195,"arht",0.5835
"1585",0.3055,"arht",0.5845
"1586",0.30617,"arht",0.5855
"1587",0.30736,"arht",0.5865
"1588",0.30789,"arht",0.5875
"1589",0.30878,"arht",0.5885
"1590",0.30891,"arht",0.5895
"1591",0.31181,"arht",0.5905
"1592",0.31311,"arht",0.5915
"1593",0.31335,"arht",0.5925
"1594",0.31336,"arht",0.5935
"1595",0.31341,"arht",0.5945
"1596",0.31455,"arht",0.5955
"1597",0.31502,"arht",0.5965
"1598",0.31543,"arht",0.5975
"1599",0.31564,"arht",0.5985
"1600",0.31566,"arht",0.5995
"1601",0.31734,"arht",0.6005
"1602",0.31896,"arht",0.6015
"1603",0.32069,"arht",0.6025
"1604",0.32083,"arht",0.6035
"1605",0.32098,"arht",0.6045
"1606",0.32161,"arht",0.6055
"1607",0.32198,"arht",0.6065
"1608",0.32202,"arht",0.6075
"1609",0.32205,"arht",0.6085
"1610",0.32354,"arht",0.6095
"1611",0.32462,"arht",0.6105
"1612",0.32471,"arht",0.6115
"1613",0.32665,"arht",0.6125
"1614",0.3271,"arht",0.6135
"1615",0.33032,"arht",0.6145
"1616",0.33045,"arht",0.6155
"1617",0.33187,"arht",0.6165
"1618",0.33321,"arht",0.6175
"1619",0.33324,"arht",0.6185
"1620",0.33327,"arht",0.6195
"1621",0.33346,"arht",0.6205
"1622",0.33372,"arht",0.6215
"1623",0.33447,"arht",0.6225
"1624",0.33658,"arht",0.6235
"1625",0.33853,"arht",0.6245
"1626",0.34205,"arht",0.6255
"1627",0.34295,"arht",0.6265
"1628",0.34506,"arht",0.6275
"1629",0.34553,"arht",0.6285
"1630",0.3462,"arht",0.6295
"1631",0.34915,"arht",0.6305
"1632",0.34949,"arht",0.6315
"1633",0.34953,"arht",0.6325
"1634",0.35093,"arht",0.6335
"1635",0.35255,"arht",0.6345
"1636",0.35265,"arht",0.6355
"1637",0.3528,"arht",0.6365
"1638",0.35295,"arht",0.6375
"1639",0.35338,"arht",0.6385
"1640",0.35418,"arht",0.6395
"1641",0.35429,"arht",0.6405
"1642",0.35817,"arht",0.6415
"1643",0.35843,"arht",0.6425
"1644",0.36334,"arht",0.6435
"1645",0.36515,"arht",0.6445
"1646",0.36821,"arht",0.6455
"1647",0.36979,"arht",0.6465
"1648",0.37041,"arht",0.6475
"1649",0.37192,"arht",0.6485
"1650",0.3723,"arht",0.6495
"1651",0.37256,"arht",0.6505
"1652",0.37323,"arht",0.6515
"1653",0.37358,"arht",0.6525
"1654",0.37778,"arht",0.6535
"1655",0.37858,"arht",0.6545
"1656",0.37859,"arht",0.6555
"1657",0.37952,"arht",0.6565
"1658",0.3796,"arht",0.6575
"1659",0.38134,"arht",0.6585
"1660",0.38273,"arht",0.6595
"1661",0.38306,"arht",0.6605
"1662",0.38332,"arht",0.6615
"1663",0.38372,"arht",0.6625
"1664",0.3847,"arht",0.6635
"1665",0.38704,"arht",0.6645
"1666",0.39001,"arht",0.6655
"1667",0.39125,"arht",0.6665
"1668",0.39455,"arht",0.6675
"1669",0.39505,"arht",0.6685
"1670",0.39824,"arht",0.6695
"1671",0.39861,"arht",0.6705
"1672",0.3987,"arht",0.6715
"1673",0.40168,"arht",0.6725
"1674",0.40256,"arht",0.6735
"1675",0.40328,"arht",0.6745
"1676",0.40506,"arht",0.6755
"1677",0.40663,"arht",0.6765
"1678",0.40839,"arht",0.6775
"1679",0.40928,"arht",0.6785
"1680",0.40972,"arht",0.6795
"1681",0.41247,"arht",0.6805
"1682",0.41434,"arht",0.6815
"1683",0.41445,"arht",0.6825
"1684",0.4172,"arht",0.6835
"1685",0.41814,"arht",0.6845
"1686",0.42001,"arht",0.6855
"1687",0.42013,"arht",0.6865
"1688",0.42144,"arht",0.6875
"1689",0.42155,"arht",0.6885
"1690",0.42207,"arht",0.6895
"1691",0.42358,"arht",0.6905
"1692",0.42399,"arht",0.6915
"1693",0.42514,"arht",0.6925
"1694",0.42796,"arht",0.6935
"1695",0.42996,"arht",0.6945
"1696",0.43023,"arht",0.6955
"1697",0.43234,"arht",0.6965
"1698",0.43424,"arht",0.6975
"1699",0.43658,"arht",0.6985
"1700",0.43669,"arht",0.6995
"1701",0.4385,"arht",0.7005
"1702",0.43907,"arht",0.7015
"1703",0.43913,"arht",0.7025
"1704",0.44261,"arht",0.7035
"1705",0.44267,"arht",0.7045
"1706",0.44292,"arht",0.7055
"1707",0.44385,"arht",0.7065
"1708",0.4439,"arht",0.7075
"1709",0.44426,"arht",0.7085
"1710",0.44517,"arht",0.7095
"1711",0.44547,"arht",0.7105
"1712",0.44809,"arht",0.7115
"1713",0.44903,"arht",0.7125
"1714",0.45035,"arht",0.7135
"1715",0.45115,"arht",0.7145
"1716",0.45118,"arht",0.7155
"1717",0.4537,"arht",0.7165
"1718",0.45444,"arht",0.7175
"1719",0.45517,"arht",0.7185
"1720",0.45622,"arht",0.7195
"1721",0.45841,"arht",0.7205
"1722",0.45886,"arht",0.7215
"1723",0.45896,"arht",0.7225
"1724",0.45962,"arht",0.7235
"1725",0.46207,"arht",0.7245
"1726",0.46624,"arht",0.7255
"1727",0.4664,"arht",0.7265
"1728",0.46905,"arht",0.7275
"1729",0.46921,"arht",0.7285
"1730",0.47081,"arht",0.7295
"1731",0.47093,"arht",0.7305
"1732",0.4725,"arht",0.7315
"1733",0.47281,"arht",0.7325
"1734",0.47301,"arht",0.7335
"1735",0.47318,"arht",0.7345
"1736",0.47526,"arht",0.7355
"1737",0.47566,"arht",0.7365
"1738",0.47579,"arht",0.7375
"1739",0.47665,"arht",0.7385
"1740",0.47704,"arht",0.7395
"1741",0.47764,"arht",0.7405
"1742",0.47955,"arht",0.7415
"1743",0.4811,"arht",0.7425
"1744",0.48171,"arht",0.7435
"1745",0.48269,"arht",0.7445
"1746",0.48352,"arht",0.7455
"1747",0.48475,"arht",0.7465
"1748",0.48475,"arht",0.7475
"1749",0.48617,"arht",0.7485
"1750",0.49019,"arht",0.7495
"1751",0.49116,"arht",0.7505
"1752",0.49129,"arht",0.7515
"1753",0.4922,"arht",0.7525
"1754",0.4966,"arht",0.7535
"1755",0.49884,"arht",0.7545
"1756",0.49961,"arht",0.7555
"1757",0.50065,"arht",0.7565
"1758",0.5034,"arht",0.7575
"1759",0.51095,"arht",0.7585
"1760",0.51553,"arht",0.7595
"1761",0.51559,"arht",0.7605
"1762",0.51819,"arht",0.7615
"1763",0.51995,"arht",0.7625
"1764",0.52138,"arht",0.7635
"1765",0.5228,"arht",0.7645
"1766",0.52375,"arht",0.7655
"1767",0.52471,"arht",0.7665
"1768",0.52572,"arht",0.7675
"1769",0.52633,"arht",0.7685
"1770",0.52685,"arht",0.7695
"1771",0.52754,"arht",0.7705
"1772",0.52821,"arht",0.7715
"1773",0.52844,"arht",0.7725
"1774",0.52916,"arht",0.7735
"1775",0.5307,"arht",0.7745
"1776",0.53105,"arht",0.7755
"1777",0.53209,"arht",0.7765
"1778",0.53244,"arht",0.7775
"1779",0.53332,"arht",0.7785
"1780",0.53396,"arht",0.7795
"1781",0.53717,"arht",0.7805
"1782",0.53744,"arht",0.7815
"1783",0.53784,"arht",0.7825
"1784",0.54271,"arht",0.7835
"1785",0.54546,"arht",0.7845
"1786",0.54553,"arht",0.7855
"1787",0.54642,"arht",0.7865
"1788",0.54646,"arht",0.7875
"1789",0.54711,"arht",0.7885
"1790",0.54824,"arht",0.7895
"1791",0.54846,"arht",0.7905
"1792",0.54882,"arht",0.7915
"1793",0.54894,"arht",0.7925
"1794",0.55163,"arht",0.7935
"1795",0.55373,"arht",0.7945
"1796",0.55504,"arht",0.7955
"1797",0.55513,"arht",0.7965
"1798",0.55516,"arht",0.7975
"1799",0.55524,"arht",0.7985
"1800",0.56146,"arht",0.7995
"1801",0.56198,"arht",0.8005
"1802",0.56214,"arht",0.8015
"1803",0.56265,"arht",0.8025
"1804",0.56388,"arht",0.8035
"1805",0.56701,"arht",0.8045
"1806",0.56753,"arht",0.8055
"1807",0.56774,"arht",0.8065
"1808",0.56883,"arht",0.8075
"1809",0.57252,"arht",0.8085
"1810",0.57263,"arht",0.8095
"1811",0.57606,"arht",0.8105
"1812",0.57834,"arht",0.8115
"1813",0.58143,"arht",0.8125
"1814",0.5819,"arht",0.8135
"1815",0.58374,"arht",0.8145
"1816",0.5907,"arht",0.8155
"1817",0.59651,"arht",0.8165
"1818",0.59714,"arht",0.8175
"1819",0.59789,"arht",0.8185
"1820",0.59923,"arht",0.8195
"1821",0.59983,"arht",0.8205
"1822",0.60015,"arht",0.8215
"1823",0.60259,"arht",0.8225
"1824",0.60301,"arht",0.8235
"1825",0.60422,"arht",0.8245
"1826",0.60726,"arht",0.8255
"1827",0.60832,"arht",0.8265
"1828",0.61269,"arht",0.8275
"1829",0.61447,"arht",0.8285
"1830",0.61898,"arht",0.8295
"1831",0.6208,"arht",0.8305
"1832",0.62081,"arht",0.8315
"1833",0.62114,"arht",0.8325
"1834",0.62363,"arht",0.8335
"1835",0.62378,"arht",0.8345
"1836",0.62741,"arht",0.8355
"1837",0.62746,"arht",0.8365
"1838",0.62915,"arht",0.8375
"1839",0.62958,"arht",0.8385
"1840",0.63111,"arht",0.8395
"1841",0.63215,"arht",0.8405
"1842",0.63313,"arht",0.8415
"1843",0.63435,"arht",0.8425
"1844",0.63483,"arht",0.8435
"1845",0.63548,"arht",0.8445
"1846",0.64176,"arht",0.8455
"1847",0.64562,"arht",0.8465
"1848",0.64911,"arht",0.8475
"1849",0.64956,"arht",0.8485
"1850",0.64983,"arht",0.8495
"1851",0.65144,"arht",0.8505
"1852",0.65156,"arht",0.8515
"1853",0.65273,"arht",0.8525
"1854",0.6531,"arht",0.8535
"1855",0.65328,"arht",0.8545
"1856",0.6549,"arht",0.8555
"1857",0.65682,"arht",0.8565
"1858",0.66042,"arht",0.8575
"1859",0.66565,"arht",0.8585
"1860",0.6666,"arht",0.8595
"1861",0.66723,"arht",0.8605
"1862",0.66803,"arht",0.8615
"1863",0.66837,"arht",0.8625
"1864",0.6709,"arht",0.8635
"1865",0.67222,"arht",0.8645
"1866",0.67376,"arht",0.8655
"1867",0.67397,"arht",0.8665
"1868",0.6772,"arht",0.8675
"1869",0.67738,"arht",0.8685
"1870",0.67923,"arht",0.8695
"1871",0.68113,"arht",0.8705
"1872",0.68121,"arht",0.8715
"1873",0.68331,"arht",0.8725
"1874",0.6835,"arht",0.8735
"1875",0.68809,"arht",0.8745
"1876",0.68879,"arht",0.8755
"1877",0.6923,"arht",0.8765
"1878",0.69526,"arht",0.8775
"1879",0.6954,"arht",0.8785
"1880",0.69701,"arht",0.8795
"1881",0.69706,"arht",0.8805
"1882",0.69748,"arht",0.8815
"1883",0.70062,"arht",0.8825
"1884",0.70165,"arht",0.8835
"1885",0.70362,"arht",0.8845
"1886",0.70728,"arht",0.8855
"1887",0.70762,"arht",0.8865
"1888",0.71397,"arht",0.8875
"1889",0.71411,"arht",0.8885
"1890",0.71544,"arht",0.8895
"1891",0.71605,"arht",0.8905
"1892",0.71664,"arht",0.8915
"1893",0.71883,"arht",0.8925
"1894",0.72219,"arht",0.8935
"1895",0.72643,"arht",0.8945
"1896",0.73037,"arht",0.8955
"1897",0.73419,"arht",0.8965
"1898",0.73492,"arht",0.8975
"1899",0.73652,"arht",0.8985
"1900",0.73729,"arht",0.8995
"1901",0.73734,"arht",0.9005
"1902",0.7393,"arht",0.9015
"1903",0.74017,"arht",0.9025
"1904",0.74093,"arht",0.9035
"1905",0.74224,"arht",0.9045
"1906",0.7441,"arht",0.9055
"1907",0.74439,"arht",0.9065
"1908",0.74485,"arht",0.9075
"1909",0.74815,"arht",0.9085
"1910",0.74965,"arht",0.9095
"1911",0.75368,"arht",0.9105
"1912",0.75769,"arht",0.9115
"1913",0.76217,"arht",0.9125
"1914",0.76332,"arht",0.9135
"1915",0.77474,"arht",0.9145
"1916",0.77556,"arht",0.9155
"1917",0.77645,"arht",0.9165
"1918",0.77861,"arht",0.9175
"1919",0.77979,"arht",0.9185
"1920",0.78439,"arht",0.9195
"1921",0.78629,"arht",0.9205
"1922",0.7871,"arht",0.9215
"1923",0.78736,"arht",0.9225
"1924",0.78866,"arht",0.9235
"1925",0.78996,"arht",0.9245
"1926",0.79067,"arht",0.9255
"1927",0.79273,"arht",0.9265
"1928",0.7942,"arht",0.9275
"1929",0.7944,"arht",0.9285
"1930",0.79871,"arht",0.9295
"1931",0.80212,"arht",0.9305
"1932",0.80585,"arht",0.9315
"1933",0.80707,"arht",0.9325
"1934",0.80864,"arht",0.9335
"1935",0.81049,"arht",0.9345
"1936",0.81256,"arht",0.9355
"1937",0.81283,"arht",0.9365
"1938",0.81386,"arht",0.9375
"1939",0.81393,"arht",0.9385
"1940",0.81417,"arht",0.9395
"1941",0.81493,"arht",0.9405
"1942",0.81747,"arht",0.9415
"1943",0.82009,"arht",0.9425
"1944",0.82042,"arht",0.9435
"1945",0.82435,"arht",0.9445
"1946",0.82493,"arht",0.9455
"1947",0.82516,"arht",0.9465
"1948",0.82852,"arht",0.9475
"1949",0.83348,"arht",0.9485
"1950",0.84524,"arht",0.9495
"1951",0.84639,"arht",0.9505
"1952",0.85502,"arht",0.9515
"1953",0.85567,"arht",0.9525
"1954",0.85605,"arht",0.9535
"1955",0.85793,"arht",0.9545
"1956",0.85852,"arht",0.9555
"1957",0.86037,"arht",0.9565
"1958",0.86494,"arht",0.9575
"1959",0.86682,"arht",0.9585
"1960",0.86937,"arht",0.9595
"1961",0.87627,"arht",0.9605
"1962",0.87725,"arht",0.9615
"1963",0.87776,"arht",0.9625
"1964",0.88031,"arht",0.9635
"1965",0.88098,"arht",0.9645
"1966",0.8855,"arht",0.9655
"1967",0.88567,"arht",0.9665
"1968",0.88623,"arht",0.9675
"1969",0.89366,"arht",0.9685
"1970",0.89839,"arht",0.9695
"1971",0.89845,"arht",0.9705
"1972",0.90154,"arht",0.9715
"1973",0.90393,"arht",0.9725
"1974",0.90908,"arht",0.9735
"1975",0.91795,"arht",0.9745
"1976",0.92103,"arht",0.9755
"1977",0.92114,"arht",0.9765
"1978",0.92339,"arht",0.9775
"1979",0.93061,"arht",0.9785
"1980",0.93467,"arht",0.9795
"1981",0.93581,"arht",0.9805
"1982",0.93965,"arht",0.9815
"1983",0.94271,"arht",0.9825
"1984",0.94288,"arht",0.9835
"1985",0.94377,"arht",0.9845
"1986",0.95318,"arht",0.9855
"1987",0.95592,"arht",0.9865
"1988",0.96855,"arht",0.9875
"1989",0.97355,"arht",0.9885
"1990",0.97412,"arht",0.9895
"1991",0.97643,"arht",0.9905
"1992",0.98459,"arht",0.9915
"1993",0.98507,"arht",0.9925
"1994",0.98559,"arht",0.9935
"1995",0.98684,"arht",0.9945
"1996",0.99124,"arht",0.9955
"1997",0.99224,"arht",0.9965
"1998",0.99414,"arht",0.9975
"1999",0.99718,"arht",0.9985
"2000",0.99738,"arht",0.9995
"2001",1.87060125167449e-08,"pillai",5e-04
"2002",4.86465109491574e-05,"pillai",0.0015
"2003",7.08048076538681e-05,"pillai",0.0025
"2004",0.000328384457312314,"pillai",0.0035
"2005",0.00057688380834231,"pillai",0.0045
"2006",0.00067489388630193,"pillai",0.0055
"2007",0.00072201408176753,"pillai",0.0065
"2008",0.000935314504829199,"pillai",0.0075
"2009",0.00120254120585428,"pillai",0.0085
"2010",0.00132282575588982,"pillai",0.0095
"2011",0.00132619353606056,"pillai",0.0105
"2012",0.00150181000491822,"pillai",0.0115
"2013",0.00170747113903258,"pillai",0.0125
"2014",0.00199372588620683,"pillai",0.0135
"2015",0.00265704032277403,"pillai",0.0145
"2016",0.00268968041354167,"pillai",0.0155
"2017",0.0028675305092275,"pillai",0.0165
"2018",0.00292863352683159,"pillai",0.0175
"2019",0.00299388751073315,"pillai",0.0185
"2020",0.00385323615608701,"pillai",0.0195
"2021",0.00392883312655345,"pillai",0.0205
"2022",0.00487555578818166,"pillai",0.0215
"2023",0.00495589266144769,"pillai",0.0225
"2024",0.004994150697327,"pillai",0.0235
"2025",0.00546334032256701,"pillai",0.0245
"2026",0.00603287518254225,"pillai",0.0255
"2027",0.0064339317776223,"pillai",0.0265
"2028",0.00645610170345257,"pillai",0.0275
"2029",0.00672925231495647,"pillai",0.0285
"2030",0.00692244863762603,"pillai",0.0295
"2031",0.00701085731538698,"pillai",0.0305
"2032",0.0101225589391065,"pillai",0.0315
"2033",0.010870310588195,"pillai",0.0325
"2034",0.0111614353363561,"pillai",0.0335
"2035",0.0117914729988666,"pillai",0.0345
"2036",0.0118171283295566,"pillai",0.0355
"2037",0.0122458882271902,"pillai",0.0365
"2038",0.0130902044298,"pillai",0.0375
"2039",0.0134590204092349,"pillai",0.0385
"2040",0.0140485104945385,"pillai",0.0395
"2041",0.0145968436434294,"pillai",0.0405
